# Disease: COVID-19	
# Date: 2021-03-03 23:56:03.512107	
Drug ID	Distance score
DB00240	2.70467
DB00705	2.70626
DB00109	2.72131
DB00389	2.72244
DB01033	2.72935
DB09183	2.7309
DB00997	2.73387
DB08933	2.7387
DB00111	2.74776
DB00022	2.75332
DB01130	2.77149
DB00894	2.78053
DB00596	2.78227
DB01260	2.78309
DB06777	2.7874
DB00352	2.79943
DB00188	2.80815
DB08895	2.82732
DB00591	2.83335
DB06414	2.85086
DB01551	2.8561
DB00396	2.86118
DB04911	2.86119
DB00398	2.87046
DB01167	2.87374
DB00547	2.8812
DB00223	2.8947
DB00643	2.96131
DB00838	2.98404
DB01117	2.98901
DB00068	3.00525
DB08828	3.00718
DB01177	3.01033
DB06717	3.01405
DB01156	3.02894
DB01285	3.03058
DB00856	3.03169
DB00663	3.04613
DB00846	3.05017
DB00445	3.05799
DB00115	3.06857
DB00541	3.06916
DB00259	3.07691
DB00620	3.08032
DB00851	3.10268
DB00269	3.1245
DB00642	3.12885
DB01041	3.14367
DB09570	3.16045
DB01058	3.16336
DB00687	3.16613
DB00995	3.17323
DB00337	3.18554
DB01274	3.19164
DB01131	3.19843
DB09119	3.20325
DB00673	3.20574
DB01601	3.22415
DB01166	3.23252
DB00932	3.24463
DB09343	3.2495
DB01091	3.26363
DB01073	3.26619
DB04573	3.28004
DB00051	3.31245
DB00367	3.31712
DB00987	3.31936
DB01179	3.32008
DB04871	3.33114
DB08880	3.33202
DB00065	3.34048
DB00073	3.34206
DB00428	3.36369
DB00431	3.3673
DB00811	3.36898
DB06681	3.37817
DB00224	3.37838
DB09291	3.38988
DB02546	3.42857
DB06713	3.43194
DB06616	3.43684
DB00993	3.43926
DB00250	3.44144
DB05013	3.44184
DB01410	3.44255
DB01037	3.45943
DB08877	3.46358
DB09559	3.48438
DB00717	3.48664
DB00082	3.49995
DB01281	3.51141
DB01096	3.51395
DB00242	3.52374
DB00615	3.52891
DB00675	3.53327
DB00882	3.55724
DB00390	3.55936
DB04930	3.56583
DB09033	3.60038
DB00631	3.60672
DB00043	3.60774
DB00480	3.6157
DB06708	3.62871
DB06273	3.64179
DB04575	3.64561
DB00928	3.66701
DB00694	3.6719
DB06176	3.67344
DB04665	3.68595
DB01171	3.68834
DB00294	3.69703
DB07702	3.69912
DB04854	3.70857
DB08918	3.72025
DB09212	3.72705
DB00970	3.74464
DB00864	3.75032
DB09198	3.7568
DB01007	3.75971
DB08879	3.77716
DB01185	3.79824
DB06413	3.80607
DB08889	3.80625
DB00625	3.82143
DB06710	3.84153
DB09052	3.84355
DB00358	3.85867
DB00890	3.86
DB01395	3.86155
DB00215	3.86625
DB00286	3.86953
DB01406	3.89721
DB04789	3.89751
DB08911	3.91283
DB01283	3.91291
DB06772	3.9132
DB09037	3.93347
DB00307	3.93428
DB00624	3.93482
DB06684	3.93995
DB00752	3.94506
DB06317	3.95366
DB00255	3.9596
DB00630	3.97799
DB00126	3.98454
DB00539	3.98593
DB00515	3.99113
DB01216	3.99559
DB01280	4.0001
DB00304	4.00196
DB09035	4.0069
DB00655	4.00903
DB01024	4.00972
DB00648	4.01175
DB00947	4.01439
DB00735	4.02334
DB00087	4.02485
DB00532	4.02963
DB06725	4.04525
DB06770	4.06421
DB00619	4.06697
DB00344	4.08167
DB01698	4.08247
DB01206	4.09508
DB04865	4.09623
DB00197	4.14412
DB00136	4.1523
DB01048	4.1579
DB00957	4.15827
DB00523	4.16379
DB08904	4.17417
DB01746	4.17975
DB01204	4.18222
DB01097	4.18673
DB00369	4.1875
DB14126	4.1941
DB00963	4.19597
DB06820	4.19728
DB01196	4.22646
DB06674	4.2278
DB00586	4.23948
DB01143	4.25384
DB11363	4.25991
DB00426	4.27223
DB01191	4.27267
DB01259	4.28122
DB01401	4.28765
DB08916	4.29789
DB02165	4.31022
DB08867	4.31053
DB00858	4.3115
DB00257	4.31984
DB00019	4.32307
DB00884	4.34281
DB00891	4.34317
DB00356	4.35271
DB01108	4.37857
DB08984	4.38316
DB01262	4.39606
DB05332	4.41374
DB08439	4.42187
DB00448	4.43334
DB04216	4.44074
DB00788	4.45047
DB00465	4.45364
DB01399	4.46189
DB09053	4.46391
DB06285	4.46583
DB11100	4.48025
DB00877	4.48212
DB00991	4.49431
DB00469	4.50666
DB00059	4.50759
DB00641	4.52519
DB00331	4.53042
DB00636	4.54512
DB00338	4.56486
DB00208	4.58073
DB00459	4.58152
DB01677	4.58883
DB00951	4.59834
DB00688	4.60275
DB00179	4.60402
DB01050	4.61805
DB00950	4.62052
DB00148	4.62857
DB00549	4.63205
DB00917	4.63967
DB00799	4.65541
DB09299	4.67202
DB00857	4.67245
DB08930	4.67675
DB00461	4.67959
DB00984	4.68667
DB01600	4.68928
DB00939	4.69339
DB00580	4.70582
DB00300	4.71138
DB00709	4.72369
DB00244	4.74086
DB01045	4.74649
DB00745	4.76421
DB00593	4.7644
DB00718	4.76893
DB05259	4.78093
ETIDRONATE DISODIUM	4.80602
DB00783	4.80911
DB01397	4.81374
DB00210	4.81661
DB09048	4.81977
DB00468	4.82528
DB00163	4.82867
DB00814	4.8358
DB00023	4.83983
DB00176	4.85061
DB00359	4.85852
DB00339	4.86137
DB02648	4.86707
DB13715	4.86716
DB01296	4.86934
DB00795	4.8724
DB00972	4.87297
DB01357	4.87697
DB00470	4.89641
DB01095	4.8993
GLUCAGON RECOMBINANT	4.90559
DB06335	4.91632
DB00895	4.92736
DB01026	4.93209
DB01077	4.95199
DB09027	4.95645
DB00328	4.97354
DB05088	4.99542
DB00481	4.99682
DB01110	5.02805
DB01014	5.02858
DB02300	5.03184
DB00958	5.04967
DB00437	5.05404
DB09213	5.06604
DB00476	5.08859
DB00936	5.10599
DB00710	5.12232
DB00091	5.12708
DB00282	5.1304
DB00385	5.13154
DB01242	5.13879
DB06267	5.14684
DB01217	5.14743
DB00602	5.15568
DB04272	5.15745
DB00347	5.16133
DB00533	5.17051
DB00749	5.19078
DB00969	5.2078
DB03766	5.21034
DB06718	5.22981
DB00627	5.23884
DB04953	5.24426
DB00198	5.26835
DB06782	5.27015
DB00169	5.27447
DB01009	5.2799
DB00945	5.30523
DB00861	5.31354
DB00758	5.32605
DB00617	5.33743
DB00757	5.33916
DB01065	5.34449
DB04027	5.35801
DB08910	5.37397
DB00526	5.37625
DB00507	5.38231
DB00784	5.3922
DB00292	5.39373
DB00343	5.39665
DB03796	5.39687
DB00982	5.39786
DB01039	5.39961
DB01133	5.40127
DB01129	5.40883
DB08912	5.41377
DB00371	5.46031
DB01076	5.46166
DB00471	5.47086
DB00855	5.47948
DB00513	5.48152
DB06155	5.48543
DB01184	5.49192
DB08873	5.49209
DB00712	5.49796
DB08827	5.50219
DB00974	5.50231
DB00402	5.50597
DB00189	5.53788
DB01099	5.54489
DB06268	5.55814
DB01420	5.56468
DB01437	5.56999
DB00818	5.63123
DB00175	5.66745
DB01120	5.6828
DB00296	5.70711
DB00605	5.70748
DB00099	5.71692
DB01252	5.71905
DB00227	5.75267
DB00621	5.83307
DB01080	5.83402
DB01107	5.83874
DB00528	5.83982
DB00425	5.85315
DB00475	5.85584
DB00349	5.8678
DB00026	5.86873
DB00746	5.8761
DB07768	5.88031
DB06403	5.90314
DB00146	5.91118
DB01032	5.91678
DB00285	5.91748
DB00682	5.91944
DB02772	5.92641
DB00377	5.9512
DB00633	5.97686
DB01586	5.98068
DB00661	5.98637
DB09118	5.98886
DB01098	5.99328
DB00472	6.00118
DB06168	6.00417
DB00554	6.00678
DB01250	6.00686
DB06292	6.01532
DB00576	6.05671
DB09068	6.07571
DB01138	6.08075
DB01029	6.08594
DB01392	6.09371
DB01272	6.12408
DB00731	6.1317
DB00379	6.15024
DB01241	6.15966
DB08819	6.16737
DB00946	6.18755
DB06663	6.20587
DB09039	6.20918
DB00604	6.21269
DB00213	6.21371
DB06700	6.23897
DB01218	6.24592
DB00104	6.24877
DB01609	6.25867
DB00744	6.28831
DB01219	6.28842
DB00911	6.29008
DB08860	6.29353
DB06203	6.29882
DB08816	6.30799
DB00027	6.32321
DB09099	6.32515
DB00399	6.3286
DB01248	6.33221
DB06636	6.34568
DB00278	6.37818
DB01015	6.3822
DB08932	6.38232
DB01273	6.38549
DB01263	6.40124
DB00736	6.41611
DB09026	6.42117
DB00017	6.43019
DB01671	6.43464
DB00500	6.43914
DB08907	6.49615
DB00796	6.49713
DB00281	6.50387
DB01046	6.52524
DB01124	6.5275
DB00234	6.54328
DB00559	6.54379
DB01075	6.55839
DB00400	6.56997
DB06701	6.57633
DB00495	6.58416
DB00573	6.58753
DB00380	6.60386
DB08931	6.60506
DB00391	6.61993
DB06791	6.62724
DB00512	6.63034
DB00698	6.63911
DB05246	6.64557
DB00395	6.66279
DB03793	6.66983
DB01104	6.6805
DB00977	6.69592
DB00780	6.71043
DB00889	6.71575
DB04920	6.72393
DB00297	6.74038
DB06643	6.74345
DB05488	6.7435
DB00683	6.76242
DB00203	6.76294
DB00943	6.78506
DB00010	6.78782
DB11560	6.8
DB01087	6.8285
DB00564	6.83698
DB00914	6.84126
DB00770	6.8501
DB00501	6.85074
DB00966	6.85574
DB01393	6.8792
DB01264	6.89001
DB01072	6.90377
DB00787	6.91145
DB01229	6.91326
DB00693	6.9237
DB01062	6.92829
DB09030	6.93483
DB01144	6.94122
DB01599	6.94383
DB08874	6.9463
DB00674	6.95627
DB00922	6.96378
DB00949	6.97302
DB00829	6.97659
DB00850	6.97831
DB00918	6.98027
DB00122	7.00119
DB11582	7.00222
DB09080	7.0044
DB13919	7.01968
DB01017	7.02062
DB00165	7.02137
DB08909	7.04292
DB00529	7.05711
DB01236	7.05841
DB00412	7.06615
DB00585	7.06633
DB00455	7.06675
DB00216	7.06818
DB00404	7.071
DB01109	7.07637
DB00869	7.09142
DB00382	7.09232
DB01589	7.09563
DB00038	7.11676
DB06201	7.1371
DB00190	7.1426
DB06594	7.14328
DB00794	7.14762
DB01070	7.15684
DB01169	7.16118
DB00820	7.18341
DB01320	7.20468
DB04574	7.21757
DB01198	7.22803
DB01255	7.23415
DB00260	7.23824
DB01105	7.24231
DB00956	7.25128
DB00678	7.26304
DB01227	7.27025
DB09499	7.27674
DB00976	7.27798
DB01189	7.28098
DB00520	7.32092
DB01279	7.3246
DB06204	7.33265
DB00590	7.35591
DB04397	7.35732
DB00414	7.36495
DB00579	7.36837
DB01271	7.36912
DB01390	7.37294
DB00159	7.38043
DB00191	7.38514
DB00921	7.38577
DB00669	7.39906
DB00374	7.40332
DB01294	7.40688
DB01429	7.40774
DB00494	7.42229
DB01440	7.42798
DB00845	7.4339
DB01068	7.43875
DB00252	7.44669
DB01002	7.46068
DB00973	7.46386
DB00241	7.46526
DB11365	7.46851
DB01708	7.47594
DB00992	7.49568
DB01278	7.49711
DB09166	7.50226
DB00672	7.50571
DB00306	7.53522
DB01382	7.53596
DB01012	7.5468
DB00819	7.54823
DB00237	7.55703
DB00954	7.56885
DB00810	7.56962
DB00975	7.57338
DB02110	7.57617
DB00171	7.58574
DB00149	7.59181
DB02701	7.60132
DB01190	7.60439
DB00266	7.62973
DB00740	7.63254
DB01016	7.63544
DB00231	7.64144
DB02659	7.64228
DB00186	7.64554
DB00336	7.64818
DB00254	7.65027
DB00690	7.65852
DB00863	7.66466
DB01211	7.67617
DB00628	7.67869
DB01031	7.68346
DB00703	7.68993
DB00085	7.69138
DB00348	7.69156
DB01412	7.69416
DB00230	7.69609
DB04878	7.69782
DB06283	7.7047
DB01261	7.72255
DB08903	7.72292
DB01018	7.72451
DB01086	7.72771
DB05679	7.73382
DB00898	7.73503
DB00849	7.7365
DB01289	7.74939
DB00090	7.75207
DB00647	7.76538
DB09290	7.77056
DB02709	7.77345
DB00497	7.77694
DB00842	7.781
DB01103	7.78122
DB01369	7.78249
DB00879	7.78398
DB00323	7.78672
DB01595	7.80023
DB08934	7.80299
DB00464	7.80643
DB08980	7.80753
DB00030	7.81068
DB00883	7.81366
DB01083	7.81452
DB01956	7.82137
DB00313	7.82166
DB01764	7.83088
DB00686	7.83735
DB01183	7.83853
DB05294	7.84126
DB08882	7.84747
DB13766	7.8651
DB00046	7.86855
DB01400	7.87885
DB00728	7.89396
DB01319	7.89579
DB02893	7.90688
DB00924	7.90813
DB00626	7.90823
DB00134	7.91185
DB01168	7.91381
DB01588	7.91906
DB01307	7.92345
DB00435	7.92803
DB00063	7.93165
DB00659	7.93696
DB01277	7.94522
DB01161	7.95153
DB00007	7.95851
DB00301	7.96015
DB00214	7.96707
DB00333	7.97691
DB01114	7.98186
DB00937	7.98399
DB09072	7.99373
DB00801	7.99447
DB09034	7.99463
DB00865	8.01694
DB00989	8.01746
DB00836	8.02916
DB01251	8.03436
DB05829	8.05581
DB00350	8.07131
DB00775	8.07286
DB00733	8.07359
DB01132	8.08246
DB01118	8.08719
DB00754	8.0895
DB00996	8.09106
DB04398	8.1001
DB00897	8.10457
DB00912	8.10565
DB01592	8.11044
DB00206	8.11216
DB00491	8.11636
DB00907	8.13194
DB00929	8.14421
DB01306	8.14839
DB09564	8.1511
DB00153	8.15375
DB00166	8.1581
DB00545	8.15899
DB00862	8.16192
DB00289	8.1621
DB00830	8.16488
DB00121	8.1661
DB04876	8.16835
DB01122	8.16886
DB01275	8.17923
DB00904	8.18929
DB00232	8.19037
DB00222	8.19263
DB08806	8.19791
DB03934	8.2047
DB01233	8.21428
DB06817	8.22468
DB08870	8.23389
DB01043	8.23657
DB01202	8.24707
DB00273	8.25984
DB06290	8.26178
DB01053	8.26542
DB00908	8.27656
DB08872	8.27746
DB01174	8.2784
DB00312	8.28012
DB09258	8.28618
DB00706	8.28732
DB01173	8.29788
DB00979	8.31219
DB01194	8.31975
DB09112	8.32553
DB05016	8.32668
DB01209	8.33058
DB09276	8.34126
DB00759	8.34187
DB00284	8.3461
DB09272	8.34631
DB01577	8.35462
DB00160	8.3701
DB00047	8.3727
DB08822	8.38403
DB00199	8.38941
DB00652	8.39392
DB00906	8.39904
DB00318	8.4165
DB01036	8.42013
DB00550	8.43102
DB00776	8.43654
DB09083	8.43893
DB00139	8.44314
DB00813	8.4621
DB00320	8.46399
DB00209	8.47585
DB00854	8.47832
DB01195	8.48471
DB00727	8.48516
DB01786	8.49177
DB00454	8.5054
DB00899	8.51957
DB01309	8.51986
DB00953	8.53215
DB01067	8.53249
DB00807	8.53375
DB00421	8.53833
DB00584	8.54078
DB00645	8.55041
DB06800	8.55694
DB06785	8.56977
DB01115	8.57344
DB09146	8.5795
DB00983	8.57981
DB00839	8.58375
DB00599	8.58818
DB00927	8.60295
DB01192	8.60383
DB00611	8.6046
DB01170	8.60703
DB08826	8.60973
DB04844	8.61154
DB00381	8.61164
DB00514	8.61386
DB09517	8.61574
DB06372	8.61698
DB00952	8.62114
DB00181	8.62254
DB00774	8.64169
DB00704	8.65184
DB00548	8.66867
DB00295	8.67163
DB06282	8.67538
DB00123	8.68082
DB01074	8.68083
DB01436	8.68102
DB06825	8.68404
DB00518	8.68567
DB08814	8.69153
DB00666	8.69461
DB00207	8.69558
DB00422	8.69593
DB00881	8.70766
DB06723	8.71356
DB00880	8.71696
DB00310	8.71902
DB06788	8.72768
DB00205	8.73971
DB01020	8.74925
DB09230	8.75963
DB01100	8.7667
DB01276	8.76907
DB00419	8.77766
DB00806	8.77808
DB00700	8.78535
DB00920	8.78651
DB01744	8.78711
DB09568	8.82114
DB01119	8.822
DB00962	8.82248
DB00708	8.82835
DB00308	8.83078
DB01326	8.83303
DB06774	8.84522
DB00844	8.84729
DB06237	8.85024
DB00355	8.85059
DB00644	8.861
DB06811	8.86268
DB06756	8.86935
DB00981	8.8755
DB01591	8.87891
DB00571	8.87931
DB09357	8.88081
DB05521	8.88199
DB06207	8.88434
DB00887	8.88622
DB04908	8.8864
DB00999	8.88899
DB00167	8.8894
DB01021	8.89774
DB00327	8.90252
DB05039	8.90942
DB00245	8.91335
DB09038	8.91694
DB01356	8.92377
DB00900	8.93275
DB00131	8.93823
DB00998	8.93927
DB00436	8.97468
DB00418	8.98236
DB00598	8.98482
DB01228	8.99063
DB00519	8.99438
DB00843	8.9952
HYDROXYAMPHETAMINE HYDROBROMIDE	9.00822
DB00316	9.02146
DB00226	9.03576
DB00177	9.04474
DB00730	9.0451
DB13588	9.04929
DB00909	9.05842
DB00822	9.06368
DB01351	9.066
DB01081	9.06999
DB01353	9.07299
DB00201	9.08073
DB00761	9.08227
DB09279	9.0828
DB06826	9.0844
DB00555	9.08592
DB09185	9.08698
DB09071	9.09621
DB08823	9.10195
DB01612	9.11176
DB01056	9.11937
DB09128	9.13141
DB09477	9.13895
DB02703	9.14326
DB01235	9.14907
DB01247	9.15042
DB04842	9.15892
DB00646	9.15915
DB06637	9.16257
DB04948	9.17828
DB00152	9.18443
DB00342	9.20631
DB06655	9.20673
DB00919	9.22764
DB00543	9.23107
DB09115	9.25194
DB00373	9.25299
DB01352	9.253
DB09235	9.25373
DB01113	9.26017
DB00657	9.27074
DB01340	9.27155
DB00577	9.27418
DB01427	9.28364
DB11362	9.28817
DB01626	9.29484
DB00629	9.29906
DB00751	9.2995
DB01088	9.30164
DB01656	9.30675
DB00595	9.30956
DB00527	9.31253
DB01165	9.31401
DB00325	9.31777
DB02032	9.32263
DB13449	9.32915
DB04896	9.3382
DB00143	9.33919
DB00790	9.34192
DB00287	9.34225
DB03528	9.35076
DB01149	9.35904
DB00178	9.36867
DB09351	9.39554
DB00903	9.39751
DB00915	9.40315
DB04815	9.40503
DB09077	9.40588
DB11563	9.40629
DB00315	9.40678
DB04299	9.40789
DB01367	9.41377
DB00204	9.41521
DB09081	9.41951
DB00407	9.42625
DB00583	9.42826
DB01270	9.42952
DB00651	9.43398
DB01155	9.44191
DB00876	9.44474
DB01408	9.45272
DB06480	9.45314
DB00601	9.4572
DB09303	9.45969
DB00695	9.47453
DB01348	9.48028
GLIBENCLAMIDE	9.48198
DB00346	9.4879
DB00572	9.48847
DB01023	9.50934
DB06144	9.51438
DB09555	9.5154
DB00393	9.51708
DB00384	9.51897
DB01501	9.52665
DB05676	9.52738
DB01044	9.52839
DB09076	9.52854
DB01257	9.52929
DB00275	9.53697
DB09496	9.5433
DB09014	9.55385
DB00270	9.56011
DB00808	9.56044
DB00653	9.56427
DB00654	9.56493
DB00133	9.56887
DB00496	9.58606
DB00537	9.58697
DB09292	9.58767
DB01146	9.58877
DB00536	9.59002
DB06691	9.59167
DB00933	9.59204
DB00723	9.59265
DB00722	9.59314
DB00353	9.59608
DB01197	9.60086
DB09031	9.60089
DB00581	9.60719
DB09016	9.62707
DB00589	9.62891
DB00760	9.63314
DB00248	9.63465
DB00162	9.64518
DB11575	9.65196
DB08162	9.65781
DB01221	9.66573
DB06016	9.67728
DB00360	9.68139
DB09462	9.68875
DB01178	9.69594
DB01346	9.69892
DB09302	9.70197
DB00968	9.70835
DB03894	9.70984
HOMOHARRINGTONINE	9.71032
DB09045	9.7152
DB00632	9.71552
DB09265	9.71786
DB00691	9.72016
DB00233	9.72236
DB00714	9.72453
DB08804	9.72789
DB01137	9.73151
DB01576	9.73786
DB00825	9.74092
DB01327	9.74376
DB00388	9.74421
DB00637	9.75373
DB00114	9.75476
DB00332	9.75798
DB00798	9.7662
DB09043	9.77391
DB00107	9.77762
DB00833	9.77792
DB00401	9.77955
DB08820	9.78239
DB01162	9.78436
DB00827	9.78978
DB01349	9.79919
DB00053	9.80456
DB00193	9.81217
DB00128	9.81335
DB08885	9.8178
DB03255	9.8196
DB02453	9.82045
DB00490	9.82068
DB01200	9.83011
DB09087	9.83164
DB00649	9.84249
DB09282	9.84631
DB06288	9.85447
DB01618	9.86186
DB06210	9.86427
DB09223	9.86675
DB00052	9.86941
DB00484	9.86947
DB00721	9.88352
DB01303	9.8861
DB01409	9.88881
DB00151	9.88882
DB01186	9.8923
DB00607	9.89503
DB01621	9.8991
DB05389	9.91408
DB09245	9.91452
DB00685	9.91944
DB00493	9.92003
DB00218	9.92245
DB01208	9.92797
DB00747	9.92945
DB00035	9.93087
DB00594	9.9391
DB06148	9.95014
DB06702	9.96718
DB06216	9.96803
DB06720	9.97507
DB09122	9.97797
DB00211	9.97912
DB00364	9.98461
DB00440	9.98477
DB00334	10.00316
DB00696	10.0064
DB05266	10.02413
DB00130	10.02756
DB08922	10.0282
DB00264	10.02888
DB00243	10.04294
DB00280	10.04387
DB01579	10.05548
DB01244	10.07233
DB00040	10.07394
DB00978	10.08566
DB00940	10.08598
DB01433	10.08758
DB00088	10.0896
DB01240	10.09131
DB01203	10.09853
DB01411	10.10533
DB01625	10.11632
DB09046	10.11639
DB00988	10.12006
DB00492	10.12035
DB01330	10.12678
DB00467	10.13162
DB00413	10.14454
DB00187	10.14794
DB09345	10.15528
DB00321	10.16192
DB00622	10.16373
DB00874	10.16528
DB01003	10.17008
DB00831	10.17271
DB01049	10.19436
DB01375	10.20357
DB00137	10.20373
DB01035	10.20473
DB00502	10.22199
DB09069	10.22199
DB00387	10.24113
DB00750	10.24936
DB01019	10.251
DB01328	10.25367
DB01085	10.25445
DB05271	10.25823
DB05461	10.26102
DB01004	10.27244
DB09244	10.27419
DB00816	10.27522
DB01212	10.30961
DB00680	10.31085
DB04339	10.31417
DB09085	10.32326
DB06705	10.32639
DB00905	10.32818
DB00679	10.33242
DB01175	10.33382
DB00542	10.33612
DB04786	10.35072
DB08900	10.35452
DB04861	10.35917
DB00765	10.36969
DB01164	10.37148
DB01141	10.37284
DB08897	10.37924
DB00477	10.40069
DB00623	10.40918
DB00457	10.42281
DB00568	10.4232
DB01142	10.42411
DB00195	10.42576
DB00456	10.4281
DB01282	10.44236
DB08815	10.46191
DB01063	10.46256
DB00145	10.47242
DB04855	10.47558
DB00319	10.47639
DB06441	10.48202
DB00458	10.49589
DB00692	10.49895
DB08167	10.50436
DB00868	10.51429
DB09552	10.51716
DB00408	10.54885
DB09205	10.54975
DB00103	10.5531
DB00524	10.55622
DB00140	10.56584
DB01623	10.56657
DB01324	10.58075
DB00370	10.58343
DB09401	10.59809
DB09167	10.61049
DB00766	10.61346
DB01364	10.62123
DB00335	10.62367
DB00768	10.62927
DB00006	10.6321
DB01332	10.64094
DB00434	10.6416
DB01182	10.65094
DB00575	10.65448
DB00841	10.65493
DB06151	10.66103
DB00182	10.66679
DB00656	10.67282
DB09154	10.68796
DB00415	10.69454
DB00697	10.69848
DB05265	10.70466
DB01059	10.71022
DB00852	10.72379
DB00433	10.73908
DB00725	10.74883
DB04895	10.75306
DB00202	10.7531
DB01238	10.75536
DB00067	10.75588
DB00800	10.77126
DB00048	10.77979
DB01136	10.7837
DB01239	10.78388
DB00246	10.78712
DB06212	10.7893
DB01158	10.80406
DB00809	10.81531
DB00340	10.8169
DB01025	10.81909
DB01082	10.82556
DB00715	10.82717
DB00726	10.83239
DB01415	10.83653
DB00612	10.83708
DB00268	10.83739
DB11606	10.84172
DB01597	10.84732
DB01064	10.84907
DB00668	10.8503
DB01359	10.85999
DB00938	10.86483
DB00036	10.86893
DB00363	10.87014
DB00867	10.87393
DB01430	10.91071
DB01267	10.92109
DB09229	10.92195
DB05381	10.92239
DB00734	10.92417
DB04899	10.93506
DB01193	10.95328
DB00376	10.95865
DB04465	10.96469
DB09228	10.98454
DB00411	10.98546
DB00964	11.0018
DB09481	11.01069
DB00423	11.01195
DB00875	11.01531
DB04946	11.01607
DB00767	11.0163
DB00086	11.03283
DB00540	11.03739
DB01231	11.04303
DB09109	11.04588
DB00935	11.04677
DB06823	11.05563
DB00508	11.0632
DB00261	11.06521
DB09060	11.07154
DB01378	11.09001
DB00960	11.09576
DB00578	11.10024
DB00942	11.11165
DB00420	11.11636
DB06694	11.12349
DB01188	11.12937
DB01151	11.13122
DB09310	11.13524
DB01069	11.14976
DB00125	11.15924
DB00771	11.1769
DB01438	11.18372
DB09332	11.18394
DB01140	11.18692
DB00716	11.18918
DB00013	11.19145
DB00986	11.21241
DB13781	11.21349
DB00517	11.21825
DB01176	11.21911
DB00925	11.22625
